date	season	obs	yest.obs	two.yest.obs	cur.change.obs
1992-05-30	5	0.366841993	0.629788423	0.555022804	-0.26294643
1992-05-31	5	0.415757044	0.366841993	0.629788423	0.048915051
1992-06-01	6	0.52101822	0.415757044	0.366841993	0.105261176
1992-06-02	6	0.725841964	0.52101822	0.415757044	0.204823744
1992-06-03	6	0.74662648	0.725841964	0.52101822	0.020784517
1992-06-04	6	0.527257496	0.74662648	0.725841964	-0.219368985
1992-06-05	6	0.170437468	0.527257496	0.74662648	-0.356820027
1992-06-06	6	-0.422396562	0.170437468	0.527257496	-0.592834031
1992-06-07	6	-0.295085668	-0.422396562	0.170437468	0.127310894
1992-06-08	6	-0.234719374	-0.295085668	-0.422396562	0.060366294
1992-06-09	6	0.062126462	-0.234719374	-0.295085668	0.296845835
1992-06-10	6	0.08853406	0.062126462	-0.234719374	0.026407598
1992-06-11	6	0.310692915	0.08853406	0.062126462	0.222158855
1992-06-12	6	0.314468879	0.310692915	0.08853406	0.003775964
1992-06-13	6	0.144420937	0.314468879	0.310692915	-0.170047942
1992-06-14	6	-0.022392883	0.144420937	0.314468879	-0.166813821
1992-06-15	6	0.065637008	-0.022392883	0.144420937	0.088029891
1992-06-16	6	0.278138458	0.065637008	-0.022392883	0.21250145
1992-06-17	6	0.437292235	0.278138458	0.065637008	0.159153778
1992-06-18	6	0.438291708	0.437292235	0.278138458	0.000999473
1992-06-19	6	0.449220477	0.438291708	0.437292235	0.010928769
1992-06-20	6	0.257539526	0.449220477	0.438291708	-0.191680951
1992-06-21	6	0.199500659	0.257539526	0.449220477	-0.058038867
1992-06-22	6	0.121106698	0.199500659	0.257539526	-0.078393962
1992-06-23	6	0.174274995	0.121106698	0.199500659	0.053168298
1992-06-24	6	0.156705104	0.174274995	0.121106698	-0.017569892
1992-06-25	6	0.303701316	0.156705104	0.174274995	0.146996213
1992-06-26	6	-0.013413784	0.303701316	0.156705104	-0.3171151
1992-06-27	6	-0.103016203	-0.013413784	0.303701316	-0.089602419
1992-06-28	6	-0.127584795	-0.103016203	-0.013413784	-0.024568592
1992-06-29	6	0.372133166	-0.127584795	-0.103016203	0.499717962
1992-06-30	6	0.480696375	0.372133166	-0.127584795	0.108563209
1992-07-01	7	0.405573104	0.480696375	0.372133166	-0.075123272
1992-07-02	7	0.368658415	0.405573104	0.480696375	-0.036914689
1992-07-03	7	0.23559017	0.368658415	0.405573104	-0.133068244
1992-07-04	7	-0.044946719	0.23559017	0.368658415	-0.280536889
1992-07-05	7	-0.295952692	-0.044946719	0.23559017	-0.251005973
1992-07-06	7	-0.020020402	-0.295952692	-0.044946719	0.27593229
1992-07-07	7	0.247213102	-0.020020402	-0.295952692	0.267233504
1992-07-08	7	0.439982982	0.247213102	-0.020020402	0.192769879
1992-07-09	7	0.430183894	0.439982982	0.247213102	-0.009799088
1992-07-10	7	0.292784457	0.430183894	0.439982982	-0.137399437
1992-07-11	7	-0.149972365	0.292784457	0.430183894	-0.442756822
1992-07-12	7	-0.207145477	-0.149972365	0.292784457	-0.057173112
1992-07-13	7	0.140130446	-0.207145477	-0.149972365	0.347275923
1992-07-14	7	0.511882222	0.140130446	-0.207145477	0.371751775
1992-07-15	7	0.415444799	0.511882222	0.140130446	-0.096437423
1992-07-16	7	0.415842188	0.415444799	0.511882222	0.000397389
1992-07-17	7	0.329586445	0.415842188	0.415444799	-0.086255743
1992-07-18	7	0.251369859	0.329586445	0.415842188	-0.078216586
1992-07-19	7	0.137509804	0.251369859	0.329586445	-0.113860055
1992-07-20	7	-0.009804201	0.137509804	0.251369859	-0.147314005
1992-07-21	7	0.123276435	-0.009804201	0.137509804	0.133080636
1992-07-22	7	0.285569095	0.123276435	-0.009804201	0.16229266
1992-07-23	7	0.400024005	0.285569095	0.123276435	0.11445491
1992-07-24	7	0.463284103	0.400024005	0.285569095	0.063260098
1992-07-25	7	0.146577874	0.463284103	0.400024005	-0.316706229
1992-07-26	7	0.065516159	0.146577874	0.463284103	-0.081061715
1992-07-27	7	0.090814832	0.065516159	0.146577874	0.025298673
1992-07-28	7	0.26746418	0.090814832	0.065516159	0.176649349
1992-07-29	7	0.307282314	0.26746418	0.090814832	0.039818133
1992-07-30	7	0.336676485	0.307282314	0.26746418	0.029394172
1992-07-31	7	0.319856351	0.336676485	0.307282314	-0.016820134
1992-08-01	8	0.382133399	0.319856351	0.336676485	0.062277048
1992-08-02	8	0.301667441	0.382133399	0.319856351	-0.080465958
1992-08-03	8	0.253308232	0.301667441	0.382133399	-0.048359209
1992-08-04	8	0.13705986	0.253308232	0.301667441	-0.116248372
1992-08-05	8	0.231913072	0.13705986	0.253308232	0.094853212
1992-08-06	8	0.388161746	0.231913072	0.13705986	0.156248673
1992-08-07	8	0.43121844	0.388161746	0.231913072	0.043056695
1992-08-08	8	0.234399999	0.43121844	0.388161746	-0.196818441
1992-08-09	8	0.129493049	0.234399999	0.43121844	-0.10490695
1992-08-10	8	-0.001068256	0.129493049	0.234399999	-0.130561305
1992-08-11	8	0.29027787	-0.001068256	0.129493049	0.291346125
1992-08-12	8	0.374324659	0.29027787	-0.001068256	0.084046789
1992-08-13	8	0.582638643	0.374324659	0.29027787	0.208313984
1992-08-14	8	0.563897111	0.582638643	0.374324659	-0.018741533
1992-08-15	8	0.33713714	0.563897111	0.582638643	-0.226759971
1992-08-16	8	0.346731738	0.33713714	0.563897111	0.009594598
1992-08-17	8	0.444901887	0.346731738	0.33713714	0.098170149
1992-08-18	8	0.69274612	0.444901887	0.346731738	0.247844233
1992-08-19	8	0.645362054	0.69274612	0.444901887	-0.047384066
1992-08-20	8	0.563113642	0.645362054	0.69274612	-0.082248412
1992-08-21	8	0.370827842	0.563113642	0.645362054	-0.192285801
1992-08-22	8	0.079239396	0.370827842	0.563113642	-0.291588446
1992-08-23	8	0.022001507	0.079239396	0.370827842	-0.057237889
1992-08-24	8	0.098211116	0.022001507	0.079239396	0.076209609
1992-08-25	8	0.221179272	0.098211116	0.022001507	0.122968157
1992-08-26	8	0.179931959	0.221179272	0.098211116	-0.041247313
1992-08-27	8	0.184735008	0.179931959	0.221179272	0.004803049
1992-08-28	8	0.223693005	0.184735008	0.179931959	0.038957998
1992-08-29	8	-0.00128357	0.223693005	0.184735008	-0.224976576
1992-08-30	8	-0.135682856	-0.00128357	0.223693005	-0.134399285
1992-08-31	8	-0.076110707	-0.135682856	-0.00128357	0.059572148
1992-09-01	9	0.155417185	-0.076110707	-0.135682856	0.231527892
1992-09-02	9	0.233787363	0.155417185	-0.076110707	0.078370178
1992-09-03	9	0.205437485	0.233787363	0.155417185	-0.028349878
1992-09-04	9	0.136609718	0.205437485	0.233787363	-0.068827767
1992-09-05	9	-0.101589193	0.136609718	0.205437485	-0.238198911
1992-09-06	9	-0.296531119	-0.101589193	0.136609718	-0.194941926
1992-09-07	9	-0.261118626	-0.296531119	-0.101589193	0.035412493
1992-09-08	9	0.055149602	-0.261118626	-0.296531119	0.316268228
1992-09-09	9	0.147320574	0.055149602	-0.261118626	0.092170972
1992-09-10	9	0.232526866	0.147320574	0.055149602	0.085206292
1992-09-11	9	0.171706213	0.232526866	0.147320574	-0.060820653
1992-09-12	9	-0.09333879	0.171706213	0.232526866	-0.265045003
1992-09-13	9	-0.420298873	-0.09333879	0.171706213	-0.326960083
1992-09-14	9	-0.810718286	-0.420298873	-0.09333879	-0.390419413
1992-09-15	9	-0.473071812	-0.810718286	-0.420298873	0.337646474
1992-09-16	9	-0.570289098	-0.473071812	-0.810718286	-0.097217285
1992-09-17	9	-0.254772225	-0.570289098	-0.473071812	0.315516872
1992-09-18	9	-0.387511162	-0.254772225	-0.570289098	-0.132738937
1992-09-19	9	-0.277957927	-0.387511162	-0.254772225	0.109553235
1992-09-20	9	-0.348424513	-0.277957927	-0.387511162	-0.070466586
1992-09-21	9	-0.209052146	-0.348424513	-0.277957927	0.139372367
1992-09-22	9	-0.142206872	-0.209052146	-0.348424513	0.066845274
1992-09-23	9	-0.233360482	-0.142206872	-0.209052146	-0.09115361
1992-09-24	9	-0.209264223	-0.233360482	-0.142206872	0.024096258
1992-09-25	9	-0.201657616	-0.209264223	-0.233360482	0.007606608
1992-09-26	9	-0.454604698	-0.201657616	-0.209264223	-0.252947082
1992-09-27	9	-0.761628675	-0.454604698	-0.201657616	-0.307023977
1992-09-28	9	-1.709017512	-0.761628675	-0.454604698	-0.947388837
1992-09-29	9	-0.553536567	-1.709017512	-0.761628675	1.155480946
1992-09-30	9	-0.252441424	-0.553536567	-1.709017512	0.301095143
1992-10-01	10	0.316163429	-0.252441424	-0.553536567	0.568604852
1992-10-02	10	0.425641623	0.316163429	-0.252441424	0.109478194
1992-10-03	10	0.238474713	0.425641623	0.316163429	-0.18716691
1992-10-04	10	-0.393992831	0.238474713	0.425641623	-0.632467544
1992-10-05	10	-1.797129938	-0.393992831	0.238474713	-1.403137107
1992-10-06	10	-0.366811175	-1.797129938	-0.393992831	1.430318763
1992-10-07	10	-0.249348558	-0.366811175	-1.797129938	0.117462618
1992-10-08	10	-0.254661243	-0.249348558	-0.366811175	-0.005312685
1992-10-09	10	-0.667701302	-0.254661243	-0.249348558	-0.413040059
1992-10-10	10	-0.678833143	-0.667701302	-0.254661243	-0.01113184
1992-10-11	10	-0.271447671	-0.678833143	-0.667701302	0.407385471
1992-10-12	10	-0.694215432	-0.271447671	-0.678833143	-0.422767761
1992-10-13	10	-0.272802838	-0.694215432	-0.271447671	0.421412594
1992-10-14	10	-0.692150737	-0.272802838	-0.694215432	-0.419347899
1992-10-15	10	0.020232718	-0.692150737	-0.272802838	0.712383455
1992-10-16	10	-0.272125025	0.020232718	-0.692150737	-0.292357743
1992-10-17	10	0.020738407	-0.272125025	0.020232718	0.292863432
1992-10-18	10	-0.681890729	0.020738407	-0.272125025	-0.702629136
1992-10-19	10	-0.296126177	-0.681890729	0.020738407	0.385764552
1992-10-20	10	-0.298906209	-0.296126177	-0.681890729	-0.002780032
1992-10-21	10	-0.308697638	-0.298906209	-0.296126177	-0.009791429
1992-10-22	10	-0.716156065	-0.308697638	-0.298906209	-0.407458426
1992-10-23	10	-1.481192666	-0.716156065	-0.308697638	-0.765036601
1992-10-24	10	-0.721451752	-1.481192666	-0.716156065	0.759740914
1992-10-25	10	-0.721451752	-0.721451752	-1.481192666	0
1992-10-26	10	-0.287832154	-0.721451752	-0.721451752	0.433619598
1992-10-27	10	-0.526234354	-0.287832154	-0.721451752	-0.2384022
1992-10-28	10	-0.195938067	-0.526234354	-0.287832154	0.330296287
1992-10-29	10	0.204841882	-0.195938067	-0.526234354	0.400779949
1992-10-30	10	0.498150488	0.204841882	-0.195938067	0.293308606
1992-10-31	10	0.596710621	0.498150488	0.204841882	0.098560133
1992-11-01	11	0.366424648	0.596710621	0.498150488	-0.230285972
1992-11-02	11	0.211095506	0.366424648	0.596710621	-0.155329143
1992-11-03	11	0.151506464	0.211095506	0.366424648	-0.059589042
1992-11-04	11	0.139644281	0.151506464	0.211095506	-0.011862182
1992-11-05	11	0.024606884	0.139644281	0.151506464	-0.115037398
1992-11-06	11	-0.097977192	0.024606884	0.139644281	-0.122584076
1992-11-07	11	-0.502991717	-0.097977192	0.024606884	-0.405014525
1992-11-08	11	-0.542528292	-0.502991717	-0.097977192	-0.039536575
1992-11-09	11	-0.587400583	-0.542528292	-0.502991717	-0.044872291
1992-11-10	11	-0.212238045	-0.587400583	-0.542528292	0.375162538
1992-11-11	11	-0.560895587	-0.212238045	-0.587400583	-0.348657542
1992-11-12	11	-0.26256891	-0.560895587	-0.212238045	0.298326677
1992-11-13	11	-0.201497126	-0.26256891	-0.560895587	0.061071783
1992-11-14	11	0.083877757	-0.201497126	-0.26256891	0.285374883
1992-11-15	11	0.097743138	0.083877757	-0.201497126	0.013865381
1992-11-16	11	0.178493734	0.097743138	0.083877757	0.080750596
1992-11-17	11	0.37473873	0.178493734	0.097743138	0.196244996
1992-11-18	11	0.336830065	0.37473873	0.178493734	-0.037908664
1992-11-19	11	0.261984721	0.336830065	0.37473873	-0.074845345
1992-11-20	11	-0.044406972	0.261984721	0.336830065	-0.306391693
1992-11-21	11	-0.364891858	-0.044406972	0.261984721	-0.320484886
1992-11-22	11	-0.455757435	-0.364891858	-0.044406972	-0.090865577
1992-11-23	11	-0.345442795	-0.455757435	-0.364891858	0.11031464
1992-11-24	11	-0.346902117	-0.345442795	-0.455757435	-0.001459322
1992-11-25	11	-0.592755036	-0.346902117	-0.345442795	-0.245852919
1992-11-26	11	-0.735263511	-0.592755036	-0.346902117	-0.142508475
1992-11-27	11	-0.681380481	-0.735263511	-0.592755036	0.053883029
1992-11-28	11	-0.786533193	-0.681380481	-0.735263511	-0.105152712
1992-11-29	11	-0.819952858	-0.786533193	-0.681380481	-0.033419665
1992-11-30	11	-1.138308939	-0.819952858	-0.786533193	-0.318356081
1992-12-01	12	-0.670388572	-1.138308939	-0.819952858	0.467920367
1992-12-02	12	-0.528347826	-0.670388572	-1.138308939	0.142040746
1992-12-03	12	-0.101589191	-0.528347826	-0.670388572	0.426758634
1992-12-04	12	0.215231406	-0.101589191	-0.528347826	0.316820597
1992-12-05	12	0.388570128	0.215231406	-0.101589191	0.173338722
1992-12-06	12	0.504403766	0.388570128	0.215231406	0.115833638
1992-12-07	12	1.498790057	0.504403766	0.388570128	0.994386291
1992-12-08	12	2.103077459	1.498790057	0.504403766	0.604287402
1992-12-09	12	2.421437144	2.103077459	1.498790057	0.318359686
1992-12-10	12	2.266440134	2.421437144	2.103077459	-0.15499701
1992-12-11	12	1.842700831	2.266440134	2.421437144	-0.423739303
1992-12-12	12	1.28293004	1.842700831	2.266440134	-0.559770791
1992-12-13	12	0.979120298	1.28293004	1.842700831	-0.303809742
1992-12-14	12	0.939032524	0.979120298	1.28293004	-0.040087774
1992-12-15	12	0.938224919	0.939032524	0.979120298	-0.000807605
1992-12-16	12	0.957000273	0.938224919	0.939032524	0.018775354
1992-12-17	12	0.936203049	0.957000273	0.938224919	-0.020797225
1992-12-18	12	0.770557047	0.936203049	0.957000273	-0.165646002
1992-12-19	12	0.684319835	0.770557047	0.936203049	-0.086237212
1992-12-20	12	0.81782953	0.684319835	0.770557047	0.133509695
1992-12-21	12	0.933162557	0.81782953	0.684319835	0.115333027
1992-12-22	12	0.961433993	0.933162557	0.81782953	0.028271436
1992-12-23	12	0.787803957	0.961433993	0.933162557	-0.173630036
1992-12-24	12	0.674376664	0.787803957	0.961433993	-0.113427293
1992-12-25	12	0.499534789	0.674376664	0.787803957	-0.174841875
1992-12-26	12	0.87698785	0.499534789	0.674376664	0.377453061
1992-12-27	12	1.534060289	0.87698785	0.499534789	0.657072439
1992-12-28	12	1.86048658	1.534060289	0.87698785	0.326426291
1992-12-29	12	1.851707518	1.86048658	1.534060289	-0.008779062
1992-12-30	12	1.818734707	1.851707518	1.86048658	-0.03297281
1992-12-31	12	1.811015204	1.818734707	1.851707518	-0.007719504
1993-01-01	1	1.828221548	1.811015204	1.818734707	0.017206345
1993-01-02	1	1.566854899	1.828221548	1.811015204	-0.261366649
1993-01-03	1	1.263071129	1.566854899	1.828221548	-0.30378377
1993-01-04	1	1.209723315	1.263071129	1.566854899	-0.053347814
1993-01-05	1	1.740788442	1.209723315	1.263071129	0.531065127
1993-01-06	1	2.215159749	1.740788442	1.209723315	0.474371307
1993-01-07	1	2.409947909	2.215159749	1.740788442	0.194788159
1993-01-08	1	2.285299241	2.409947909	2.215159749	-0.124648668
1993-01-09	1	1.989467489	2.285299241	2.409947909	-0.295831752
1993-01-10	1	1.789254893	1.989467489	2.285299241	-0.200212595
1993-01-11	1	2.188515354	1.789254893	1.989467489	0.399260461
1993-01-12	1	2.604532444	2.188515354	1.789254893	0.41601709
1993-01-13	1	2.796153748	2.604532444	2.188515354	0.191621304
1993-01-14	1	2.731680167	2.796153748	2.604532444	-0.064473581
1993-01-15	1	2.577078962	2.731680167	2.796153748	-0.154601205
1993-01-16	1	2.527408941	2.577078962	2.731680167	-0.049670021
1993-01-17	1	2.474671615	2.527408941	2.577078962	-0.052737325
1993-01-18	1	2.673335752	2.474671615	2.527408941	0.198664137
1993-01-19	1	3.209118541	2.673335752	2.474671615	0.535782788
1993-01-20	1	3.611708778	3.209118541	2.673335752	0.402590237
1993-01-21	1	3.633776517	3.611708778	3.209118541	0.022067739
1993-01-22	1	3.345933843	3.633776517	3.611708778	-0.287842674
1993-01-23	1	2.811348173	3.345933843	3.633776517	-0.53458567
1993-01-24	1	2.498793047	2.811348173	3.345933843	-0.312555126
1993-01-25	1	2.261065265	2.498793047	2.811348173	-0.237727782
1993-01-26	1	2.016976002	2.261065265	2.498793047	-0.244089264
1993-01-27	1	1.813487442	2.016976002	2.261065265	-0.203488559
1993-01-28	1	1.661848389	1.813487442	2.016976002	-0.151639053
1993-01-29	1	1.630774387	1.661848389	1.813487442	-0.031074002
1993-01-30	1	1.524394413	1.630774387	1.661848389	-0.106379974
1993-01-31	1	1.547604012	1.524394413	1.630774387	0.0232096
1993-02-01	2	1.442593218	1.547604012	1.524394413	-0.105010794
1993-02-02	2	1.565660266	1.442593218	1.547604012	0.123067048
1993-02-03	2	1.621765584	1.565660266	1.442593218	0.056105318
1993-02-04	2	1.750965729	1.621765584	1.565660266	0.129200145
1993-02-05	2	1.759516475	1.750965729	1.621765584	0.008550747
1993-02-06	2	1.844463784	1.759516475	1.750965729	0.084947309
1993-02-07	2	2.175979593	1.844463784	1.759516475	0.331515809
1993-02-08	2	2.303843622	2.175979593	1.844463784	0.127864029
1993-02-09	2	2.404745827	2.303843622	2.175979593	0.100902205
1993-02-10	2	2.264252535	2.404745827	2.303843622	-0.140493292
1993-02-11	2	2.198693582	2.264252535	2.404745827	-0.065558953
1993-02-12	2	2.072121011	2.198693582	2.264252535	-0.126572571
1993-02-13	2	1.956662173	2.072121011	2.198693582	-0.115458838
1993-02-14	2	1.862091533	1.956662173	2.072121011	-0.094570641
1993-02-15	2	1.890243477	1.862091533	1.956662173	0.028151944
1993-02-16	2	2.007863365	1.890243477	1.862091533	0.117619889
1993-02-17	2	2.575908046	2.007863365	1.890243477	0.56804468
1993-02-18	2	2.919946417	2.575908046	2.007863365	0.344038372
1993-02-19	2	3.038889796	2.919946417	2.575908046	0.118943379
1993-02-20	2	2.859566522	3.038889796	2.919946417	-0.179323274
1993-02-21	2	2.718415932	2.859566522	3.038889796	-0.141150591
1993-02-22	2	2.835639418	2.718415932	2.859566522	0.117223486
1993-02-23	2	2.880615824	2.835639418	2.718415932	0.044976406
1993-02-24	2	2.804049477	2.880615824	2.835639418	-0.076566346
1993-02-25	2	2.535193769	2.804049477	2.880615824	-0.268855708
1993-02-26	2	2.404939986	2.535193769	2.804049477	-0.130253783
1993-02-27	2	2.274037131	2.404939986	2.535193769	-0.130902855
1993-02-28	2	2.230837102	2.274037131	2.404939986	-0.043200029
1993-03-01	3	2.140885658	2.230837102	2.274037131	-0.089951444
1993-03-02	3	2.163670264	2.140885658	2.230837102	0.022784607
1993-03-03	3	2.147944422	2.163670264	2.140885658	-0.015725842
1993-03-04	3	2.165220943	2.147944422	2.163670264	0.017276521
1993-03-05	3	2.173584628	2.165220943	2.147944422	0.008363685
1993-03-06	3	2.209265193	2.173584628	2.165220943	0.035680565
1993-03-07	3	2.253698478	2.209265193	2.173584628	0.044433285
1993-03-08	3	2.244951961	2.253698478	2.209265193	-0.008746517
1993-03-09	3	2.250178224	2.244951961	2.253698478	0.005226263
1993-03-10	3	2.249634149	2.250178224	2.244951961	-0.000544075
1993-03-11	3	2.263152465	2.249634149	2.250178224	0.013518315
1993-03-12	3	2.304573656	2.263152465	2.249634149	0.041421191
1993-03-13	3	2.403615069	2.304573656	2.263152465	0.099041413
1993-03-14	3	2.484530692	2.403615069	2.304573656	0.080915623
1993-03-15	3	2.751951037	2.484530692	2.403615069	0.267420345
1993-03-16	3	2.971505662	2.751951037	2.484530692	0.219554625
1993-03-17	3	3.053532328	2.971505662	2.751951037	0.082026667
1993-03-18	3	2.945412808	3.053532328	2.971505662	-0.10811952
1993-03-19	3	2.7538949	2.945412808	3.053532328	-0.191517908
1993-03-20	3	2.667547643	2.7538949	2.945412808	-0.086347257
1993-03-21	3	2.689733929	2.667547643	2.7538949	0.022186286
1993-03-22	3	2.99600011	2.689733929	2.667547643	0.306266181
1993-03-23	3	3.212116247	2.99600011	2.689733929	0.216116137
1993-03-24	3	3.325597106	3.212116247	2.99600011	0.113480859
1993-03-25	3	3.202713172	3.325597106	3.212116247	-0.122883934
1993-03-26	3	3.065238776	3.202713172	3.325597106	-0.137474396
1993-03-27	3	2.915214097	3.065238776	3.202713172	-0.150024679
1993-03-28	3	2.812911544	2.915214097	3.065238776	-0.102302554
