season	obs	residual	yest.residual	two.yest.residual	three.yest.residual	ma.2
1	1.119912272	-1.014697692	-1.037718843	-0.986873153	-0.974278771	-1.013096563
1	1.24913251	-0.868865557	-1.014697692	-1.037718843	-0.986873153	-0.973760697
1	1.404712924	-0.696971547	-0.868865557	-1.014697692	-1.037718843	-0.860178265
1	1.498213343	-0.587287808	-0.696971547	-0.868865557	-1.014697692	-0.717708304
1	1.510900765	-0.558454871	-0.587287808	-0.696971547	-0.868865557	-0.614238075
1	1.547768723	-0.505419354	-0.558454871	-0.587287808	-0.696971547	-0.550387344
1	1.652144235	-0.384848679	-0.505419354	-0.558454871	-0.587287808	-0.482907635
1	1.762658122	-0.287292079	-0.384848679	-0.505419354	-0.558454871	-0.392520037
1	1.802193309	-0.317744001	-0.287292079	-0.384848679	-0.505419354	-0.329961586
1	1.754238517	-0.407140586	-0.317744001	-0.287292079	-0.384848679	-0.337392222
1	1.696735043	-0.418096016	-0.407140586	-0.317744001	-0.287292079	-0.380993534
1	1.652045315	-0.410906536	-0.418096016	-0.407140586	-0.317744001	-0.412047713
1	1.620694365	-0.403931649	-0.410906536	-0.418096016	-0.407140586	-0.410978067
1	1.584208256	-0.410553639	-0.403931649	-0.410906536	-0.418096016	-0.408463942
1	1.544726366	-0.425322224	-0.410553639	-0.403931649	-0.410906536	-0.413269171
1	1.511697895	-0.436731858	-0.425322224	-0.410553639	-0.403931649	-0.424202574
1	1.444086295	-0.484566938	-0.436731858	-0.425322224	-0.410553639	-0.448873673
1	1.368159146	-0.541766926	-0.484566938	-0.436731858	-0.425322224	-0.487688574
1	1.308464844	-0.583270676	-0.541766926	-0.484566938	-0.436731858	-0.536534847
1	1.297807549	-0.576052118	-0.583270676	-0.541766926	-0.484566938	-0.567029907
1	1.285181179	-0.707888881	-0.576052118	-0.583270676	-0.541766926	-0.622403892
1	1.225519782	-0.982454729	-0.707888881	-0.576052118	-0.583270676	-0.755465243
1	1.151520606	-1.208286931	-0.982454729	-0.707888881	-0.576052118	-0.96621018
1	1.06965854	-1.280498418	-1.208286931	-0.982454729	-0.707888881	-1.157080026
1	1.062192282	-1.177327075	-1.280498418	-1.208286931	-0.982454729	-1.222037475
1	1.044308944	-1.135013367	-1.177327075	-1.280498418	-1.208286931	-1.197612954
1	1.051428559	-1.098170665	-1.135013367	-1.177327075	-1.280498418	-1.136837036
1	1.015125487	-1.10481004	-1.098170665	-1.135013367	-1.177327075	-1.112664691
1	1.022578938	-1.029973368	-1.10481004	-1.098170665	-1.135013367	-1.077651358
1	1.089821103	-0.914079209	-1.029973368	-1.10481004	-1.098170665	-1.016287539
1	1.221013787	-0.746485618	-0.914079209	-1.029973368	-1.10481004	-0.896846065
1	1.427094751	-0.51160448	-0.746485618	-0.914079209	-1.029973368	-0.724056436
1	1.626157469	-0.327293459	-0.51160448	-0.746485618	-0.914079209	-0.528461186
1	1.779229528	-0.336998817	-0.327293459	-0.51160448	-0.746485618	-0.391965585
1	1.8126383	-0.545797415	-0.336998817	-0.327293459	-0.51160448	-0.40336323
1	1.781202087	-0.703333093	-0.545797415	-0.336998817	-0.327293459	-0.528709775
1	1.762008426	-0.707925348	-0.703333093	-0.545797415	-0.336998817	-0.652351952
1	1.804545884	-0.526357453	-0.707925348	-0.703333093	-0.545797415	-0.645871965
1	1.889450595	-0.332101819	-0.526357453	-0.707925348	-0.703333093	-0.522128207
1	1.935348627	-0.209922393	-0.332101819	-0.526357453	-0.707925348	-0.356127222
1	1.921038366	-0.170305466	-0.209922393	-0.332101819	-0.526357453	-0.237443226
1	1.830589605	-0.221244689	-0.170305466	-0.209922393	-0.332101819	-0.200490849
1	1.749403842	-0.271917561	-0.221244689	-0.170305466	-0.209922393	-0.221155905
1	1.731748069	-0.264549367	-0.271917561	-0.221244689	-0.170305466	-0.252570539
1	1.781173107	-0.193390187	-0.264549367	-0.271917561	-0.221244689	-0.243285705
1	1.777485798	-0.177280344	-0.193390187	-0.264549367	-0.271917561	-0.211739966
1	1.710203471	-0.225879722	-0.177280344	-0.193390187	-0.264549367	-0.198850084
0	1.58116874	-0.336847942	-0.225879722	-0.177280344	-0.193390187	-0.246669336
0	1.487736376	-0.412529817	-0.336847942	-0.225879722	-0.177280344	-0.325085827
0	1.484388506	-0.398261789	-0.412529817	-0.336847942	-0.225879722	-0.382546516
0	1.582689653	-0.282369328	-0.398261789	-0.412529817	-0.336847942	-0.364386978
0	1.69357668	-0.153848306	-0.282369328	-0.398261789	-0.412529817	-0.278159808
0	1.731565359	-0.098141214	-0.153848306	-0.282369328	-0.398261789	-0.178119616
0	1.676990436	-0.134886774	-0.098141214	-0.153848306	-0.282369328	-0.128958764
0	1.580920931	-0.212998465	-0.134886774	-0.098141214	-0.153848306	-0.148675484
0	1.492118351	-0.283702607	-0.212998465	-0.134886774	-0.098141214	-0.210529282
0	1.437119897	-0.320452959	-0.283702607	-0.212998465	-0.134886774	-0.272384677
0	1.409683448	-0.329484381	-0.320452959	-0.283702607	-0.212998465	-0.311213316
0	1.408337949	-0.312284694	-0.329484381	-0.320452959	-0.283702607	-0.320740678
0	1.415674124	-0.286291724	-0.312284694	-0.329484381	-0.320452959	-0.3093536
0	1.375925329	-0.307194912	-0.286291724	-0.312284694	-0.329484381	-0.301923777
0	1.312270129	-0.351775767	-0.307194912	-0.286291724	-0.312284694	-0.315087468
0	1.247453663	-0.397257278	-0.351775767	-0.307194912	-0.286291724	-0.352075986
0	1.245969983	-0.379221362	-0.397257278	-0.351775767	-0.307194912	-0.376084802
0	1.25914683	-0.34634851	-0.379221362	-0.397257278	-0.351775767	-0.374275717
0	1.284514702	-0.301093604	-0.34634851	-0.379221362	-0.397257278	-0.342221159
0	1.277297905	-0.28822266	-0.301093604	-0.34634851	-0.379221362	-0.311888258
0	1.250463707	-0.294757853	-0.28822266	-0.301093604	-0.34634851	-0.294691372
0	1.12907742	-0.395624285	-0.294757853	-0.28822266	-0.301093604	-0.326201599
0	0.936422281	-0.567529144	-0.395624285	-0.294757853	-0.28822266	-0.41930376
0	0.672160899	-0.81080296	-0.567529144	-0.395624285	-0.294757853	-0.591318796
0	0.603061347	-0.858670443	-0.81080296	-0.567529144	-0.395624285	-0.745667515
0	0.741229905	-0.699016435	-0.858670443	-0.81080296	-0.567529144	-0.789496612
0	0.981008933	-0.437489591	-0.699016435	-0.858670443	-0.81080296	-0.665058823
0	1.058259023	-0.338219995	-0.437489591	-0.699016435	-0.858670443	-0.49157534
0	0.979524151	-0.394653931	-0.338219995	-0.437489591	-0.699016435	-0.390121172
0	0.728440424	-0.62314509	-0.394653931	-0.338219995	-0.437489591	-0.452006339
0	0.484783978	-0.843906606	-0.62314509	-0.394653931	-0.338219995	-0.620568543
0	0.349525548	-0.955956452	-0.843906606	-0.62314509	-0.394653931	-0.807669383
0	0.419439877	-0.862507974	-0.955956452	-0.843906606	-0.62314509	-0.887457011
0	0.481387668	-0.776687892	-0.862507974	-0.955956452	-0.843906606	-0.865050773
0	0.561152282	-0.672699551	-0.776687892	-0.862507974	-0.955956452	-0.770631806
0	0.544123854	-0.665138744	-0.672699551	-0.776687892	-0.862507974	-0.704842063
0	0.491015844	-0.693277097	-0.665138744	-0.672699551	-0.776687892	-0.677038464
0	0.364574288	-0.794352754	-0.693277097	-0.665138744	-0.672699551	-0.717589532
0	0.296852308	-0.83629579	-0.794352754	-0.693277097	-0.665138744	-0.77464188
0	0.3513434	-0.755594836	-0.83629579	-0.794352754	-0.693277097	-0.79541446
0	0.444350409	-0.635928016	-0.755594836	-0.83629579	-0.794352754	-0.742606214
0	0.485101792	-0.568046576	-0.635928016	-0.755594836	-0.83629579	-0.653189809
0	0.431916856	-0.593609538	-0.568046576	-0.635928016	-0.755594836	-0.59919471
0	0.311575255	-0.685814072	-0.593609538	-0.568046576	-0.635928016	-0.615823395
0	0.321354671	-0.64735767	-0.685814072	-0.593609538	-0.568046576	-0.642260427
0	0.473596391	-0.465872414	-0.64735767	-0.685814072	-0.593609538	-0.599681385
0	0.69766098	-0.211969121	-0.465872414	-0.64735767	-0.685814072	-0.441733068
0	0.789485056	-0.089680363	-0.211969121	-0.465872414	-0.64735767	-0.255840632
0	0.797034611	-0.051006919	-0.089680363	-0.211969121	-0.465872414	-0.117552134
0	0.695775157	-0.12044737	-0.051006919	-0.089680363	-0.211969121	-0.087044884
0	0.512578056	-0.27109147	-0.12044737	-0.051006919	-0.089680363	-0.147515253
0	0.223245819	-0.527094512	-0.27109147	-0.12044737	-0.051006919	-0.306211117
0	0.050621108	-0.665586323	-0.527094512	-0.27109147	-0.12044737	-0.487924102
0	0.126351671	-0.555135168	-0.665586323	-0.527094512	-0.27109147	-0.582605334
0	0.312456812	-0.335478191	-0.555135168	-0.665586323	-0.527094512	-0.518733227
0	0.410007453	-0.212320506	-0.335478191	-0.555135168	-0.665586323	-0.367644622
0	0.41285792	-0.17389651	-0.212320506	-0.335478191	-0.555135168	-0.240565069
0	0.384449543	-0.165003534	-0.17389651	-0.212320506	-0.335478191	-0.183740183
0	0.443025613	-0.067241386	-0.165003534	-0.17389651	-0.212320506	-0.135380477
0	0.620233957	0.15064784	-0.067241386	-0.165003534	-0.17389651	-0.027199027
0	0.775164251	0.347692259	0.15064784	-0.067241386	-0.165003534	0.143699571
0	0.823735505	0.439877355	0.347692259	0.15064784	-0.067241386	0.312739152
0	0.731342702	0.392698768	0.439877355	0.347692259	0.15064784	0.393422794
0	0.645091309	0.353419223	0.392698768	0.439877355	0.347692259	0.395331782
0	0.515870241	0.272980206	0.353419223	0.392698768	0.439877355	0.339699399
0	0.432028557	0.23991384	0.272980206	0.353419223	0.392698768	0.28877109
0	0.268319702	0.129220326	0.23991384	0.272980206	0.353419223	0.214038124
0	0.217033332	0.133381638	0.129220326	0.23991384	0.272980206	0.167505268
0	0.182515571	0.156638212	0.133381638	0.129220326	0.23991384	0.139746725
0	0.225994583	0.260824363	0.156638212	0.133381638	0.129220326	0.183614738
0	0.220351461	0.319591051	0.260824363	0.156638212	0.133381638	0.245684542
0	0.174166595	0.342277385	0.319591051	0.260824363	0.156638212	0.307564266
0	0.105514392	0.346972346	0.342277385	0.319591051	0.260824363	0.33628026
0	0.080589518	0.400158038	0.346972346	0.342277385	0.319591051	0.363135923
0	0.179213106	0.582515598	0.400158038	0.346972346	0.342277385	0.443215327
0	0.271603346	0.765296068	0.582515598	0.400158038	0.346972346	0.582656568
0	0.366126434	0.958157895	0.765296068	0.582515598	0.400158038	0.76865652
0	0.394936705	1.094928563	0.958157895	0.765296068	0.582515598	0.939460842
0	0.385620229	1.205433404	1.094928563	0.958157895	0.765296068	1.086173287
0	0.351948617	1.306551366	1.205433404	1.094928563	0.958157895	1.202304444
0	0.341976504	1.45083935	1.306551366	1.205433404	1.094928563	1.320941373
0	0.367080405	1.656552785	1.45083935	1.306551366	1.205433404	1.471314501
0	0.383160203	1.890928977	1.656552785	1.45083935	1.306551366	1.666107038
0	0.36862867	2.153082231	1.890928977	1.656552785	1.45083935	1.900187998
0	0.425866417	2.589859931	2.153082231	1.890928977	1.656552785	2.21129038
0	0.585013744	3.360308882	2.589859931	2.153082231	1.890928977	2.701083681
0	0.841988555	5.419381754	3.360308882	2.589859931	2.153082231	3.789850189
1	1.00786729	-0.684970186	5.419381754	3.360308882	2.589859931	2.69824015
1	1.080871197	-0.97452869	-0.684970186	5.419381754	3.360308882	1.253294293
1	0.947156317	-1.219028337	-0.97452869	-0.684970186	5.419381754	-0.959509071
1	0.746137087	-1.412764855	-1.219028337	-0.97452869	-0.684970186	-1.202107294
1	0.534290341	-1.376141174	-1.412764855	-1.219028337	-0.97452869	-1.335978122
1	0.528931651	-1.245472626	-1.376141174	-1.412764855	-1.219028337	-1.344792885
1	0.794938906	-1.012894333	-1.245472626	-1.376141174	-1.412764855	-1.211502711
1	1.216130518	-0.706076361	-1.012894333	-1.245472626	-1.376141174	-0.988147773
1	1.55771072	-0.627158029	-0.706076361	-1.012894333	-1.245472626	-0.782042908
1	1.69471484	-0.867820156	-0.627158029	-0.706076361	-1.012894333	-0.733684848
1	1.60201122	-1.198302522	-0.867820156	-0.627158029	-0.706076361	-0.897760236
1	1.403952532	-1.436143158	-1.198302522	-0.867820156	-0.627158029	-1.167421945
1	1.212196422	-1.509029872	-1.436143158	-1.198302522	-0.867820156	-1.381158517
1	1.093978153	-1.490616771	-1.509029872	-1.436143158	-1.198302522	-1.4785966
1	0.987759416	-1.479284883	-1.490616771	-1.509029872	-1.436143158	-1.492977176
1	0.877166781	-1.44924848	-1.479284883	-1.490616771	-1.509029872	-1.473050045
1	0.847753964	-1.369815968	-1.44924848	-1.479284883	-1.490616771	-1.43278311
1	0.877166781	-1.264432396	-1.369815968	-1.44924848	-1.479284883	-1.361165614
1	1.013940247	-1.073360509	-1.264432396	-1.369815968	-1.44924848	-1.235869624
1	1.163201466	-0.884260095	-1.073360509	-1.264432396	-1.369815968	-1.074017666
1	1.255770845	-0.862885175	-0.884260095	-1.073360509	-1.264432396	-0.940168593
1	1.246761553	-1.050160239	-0.862885175	-0.884260095	-1.073360509	-0.932435169
1	1.225166113	-1.181408372	-1.050160239	-0.862885175	-0.884260095	-1.031484595
1	1.270076962	-1.183000354	-1.181408372	-1.050160239	-0.862885175	-1.138189655
1	1.393843713	-1.102264588	-1.183000354	-1.181408372	-1.050160239	-1.155557771
1	1.520010809	-1.017088348	-1.102264588	-1.183000354	-1.181408372	-1.10078443
1	1.599060188	-0.958568866	-1.017088348	-1.102264588	-1.183000354	-1.025973934
1	1.633910491	-0.951951336	-0.958568866	-1.017088348	-1.102264588	-0.975869517
1	1.595681865	-1.035382742	-0.951951336	-0.958568866	-1.017088348	-0.981967648
1	1.517637346	-1.168675866	-1.035382742	-0.951951336	-0.958568866	-1.052003315
1	1.365922843	-1.310099612	-1.168675866	-1.035382742	-0.951951336	-1.171386073
1	1.230407796	-1.40956049	-1.310099612	-1.168675866	-1.035382742	-1.296111989
1	1.235522127	-1.309807064	-1.40956049	-1.310099612	-1.168675866	-1.343155722
1	1.410859276	-1.04063902	-1.309807064	-1.40956049	-1.310099612	-1.253335525
1	1.635923172	-0.754672117	-1.04063902	-1.309807064	-1.40956049	-1.0350394
1	1.870839913	-0.618863881	-0.754672117	-1.04063902	-1.309807064	-0.804725006
1	2.066744625	-0.577638456	-0.618863881	-0.754672117	-1.04063902	-0.650391485
1	2.25398751	-0.559267085	-0.577638456	-0.618863881	-0.754672117	-0.585256474
1	2.374614266	-0.498142653	-0.559267085	-0.577638456	-0.618863881	-0.545016065
1	2.438504193	-0.449839753	-0.498142653	-0.559267085	-0.577638456	-0.502416497
1	2.414934718	-0.521444394	-0.449839753	-0.498142653	-0.559267085	-0.489808933
1	2.289317344	-0.671609783	-0.521444394	-0.449839753	-0.498142653	-0.54763131
1	2.150681937	-0.798895561	-0.671609783	-0.521444394	-0.449839753	-0.663983246
1	2.052662356	-0.822914993	-0.798895561	-0.671609783	-0.521444394	-0.764473446
1	2.045301394	-0.787548761	-0.822914993	-0.798895561	-0.671609783	-0.803119771
1	2.013811806	-0.795336825	-0.787548761	-0.822914993	-0.798895561	-0.801933526
1	1.952587036	-0.795557352	-0.795336825	-0.787548761	-0.822914993	-0.792814312
1	1.85975681	-0.811237223	-0.795557352	-0.795336825	-0.787548761	-0.800710467
1	1.753642907	-0.863857897	-0.811237223	-0.795557352	-0.795336825	-0.823550824
1	1.647948032	-0.931269775	-0.863857897	-0.811237223	-0.795557352	-0.868788299
1	1.58523113	-0.965232275	-0.931269775	-0.863857897	-0.811237223	-0.920119983
1	1.590294788	-0.937261636	-0.965232275	-0.931269775	-0.863857897	-0.944587895
1	1.630075202	-0.878111148	-0.937261636	-0.965232275	-0.931269775	-0.926868353
1	1.653198775	-0.837752172	-0.878111148	-0.937261636	-0.965232275	-0.884374985
1	1.624497943	-0.850503826	-0.837752172	-0.878111148	-0.937261636	-0.855455715
1	1.529523277	-0.930295736	-0.850503826	-0.837752172	-0.878111148	-0.872850578
1	1.38108389	-1.063984753	-0.930295736	-0.850503826	-0.837752172	-0.948261438
1	1.287510354	-1.143042513	-1.063984753	-0.930295736	-0.850503826	-1.045774334
1	1.29276667	-1.123392616	-1.143042513	-1.063984753	-0.930295736	-1.110139961
1	1.386603048	-1.021893073	-1.123392616	-1.143042513	-1.063984753	-1.096109401
1	1.435892703	-0.989785206	-1.021893073	-1.123392616	-1.143042513	-1.045023632
1	1.481224997	-0.95421923	-0.989785206	-1.021893073	-1.123392616	-0.988632503
1	1.549341252	-0.853096512	-0.95421923	-0.989785206	-1.021893073	-0.932366983
1	1.64877545	-0.749315983	-0.853096512	-0.95421923	-0.989785206	-0.852210575
1	1.716128265	-0.824048822	-0.749315983	-0.853096512	-0.95421923	-0.808820439
1	1.698341975	-0.975789396	-0.824048822	-0.749315983	-0.853096512	-0.849718067
1	1.619162059	-1.127767638	-0.975789396	-0.824048822	-0.749315983	-0.975868619
1	1.537098227	-1.149313931	-1.127767638	-0.975789396	-0.824048822	-1.084290321
1	1.48831916	-1.120637094	-1.149313931	-1.127767638	-0.975789396	-1.132572887
1	1.48859101	-1.050494921	-1.120637094	-1.149313931	-1.127767638	-1.106815315
1	1.436997246	-1.044017725	-1.050494921	-1.120637094	-1.149313931	-1.07171658
1	1.388793629	-1.050861897	-1.044017725	-1.050494921	-1.120637094	-1.048458181
1	1.299450935	-1.109434856	-1.050861897	-1.044017725	-1.050494921	-1.068104826
1	1.261147465	-1.123477341	-1.109434856	-1.050861897	-1.044017725	-1.094591365
1	1.275329353	-1.088953986	-1.123477341	-1.109434856	-1.050861897	-1.107288728
1	1.364209348	-0.982128474	-1.088953986	-1.123477341	-1.109434856	-1.064853267
1	1.463624605	-0.941468992	-0.982128474	-1.088953986	-1.123477341	-1.004183818
1	1.521702698	-0.98099298	-0.941468992	-0.982128474	-1.088953986	-0.968196816
1	1.544652942	-1.012143997	-0.98099298	-0.941468992	-0.982128474	-0.97820199
1	1.568236374	-0.928855109	-1.012143997	-0.98099298	-0.941468992	-0.973997362
1	1.553971312	-0.874684234	-0.928855109	-1.012143997	-0.98099298	-0.938561113
1	1.528964024	-0.851571318	-0.874684234	-0.928855109	-1.012143997	-0.885036887
1	1.481811587	-0.863595557	-0.851571318	-0.874684234	-0.928855109	-0.863283703
1	1.507743968	-0.81059313	-0.863595557	-0.851571318	-0.874684234	-0.841920002
1	1.560677759	-0.735512351	-0.81059313	-0.863595557	-0.851571318	-0.803233679
1	1.641470573	-0.683941575	-0.735512351	-0.81059313	-0.863595557	-0.743349018
1	1.91421171	-0.50444919	-0.683941575	-0.735512351	-0.81059313	-0.641301039
1	2.203611152	-0.304613045	-0.50444919	-0.683941575	-0.735512351	-0.497667937
1	2.445567976	-0.164528952	-0.304613045	-0.50444919	-0.683941575	-0.324530396
1	2.446164315	-0.233016192	-0.164528952	-0.304613045	-0.50444919	-0.234052729
1	2.333600807	-0.364965385	-0.233016192	-0.164528952	-0.304613045	-0.254170176
1	2.142598241	-0.461574502	-0.364965385	-0.233016192	-0.164528952	-0.35318536
1	2.034292355	-0.471695406	-0.461574502	-0.364965385	-0.233016192	-0.432745098
1	1.965829693	-0.472234347	-0.471695406	-0.461574502	-0.364965385	-0.468501418
1	1.902036204	-0.488270291	-0.472234347	-0.471695406	-0.461574502	-0.477400015
1	1.863313582	-0.492101698	-0.488270291	-0.472234347	-0.471695406	-0.484202112
1	1.813480429	-0.515032676	-0.492101698	-0.488270291	-0.472234347	-0.498468222
1	1.756528311	-0.549943607	-0.515032676	-0.492101698	-0.488270291	-0.519025994
1	1.619945531	-0.667399844	-0.549943607	-0.515032676	-0.492101698	-0.577458709
1	1.486024912	-0.783916805	-0.667399844	-0.549943607	-0.515032676	-0.667086752
1	1.54034822	-0.713190984	-0.783916805	-0.667399844	-0.549943607	-0.721502544
1	1.967298352	-0.27041797	-0.713190984	-0.783916805	-0.667399844	-0.589175253
1	2.390733274	0.115713794	-0.27041797	-0.713190984	-0.783916805	-0.289298387
1	2.636277563	0.105085596	0.115713794	-0.27041797	-0.713190984	-0.016539527
